"p_ID","Default_Names","Dead_Code","Total_Blocks"
99350789,1,0,7
99350795,0,0,751
99350816,1,42,18844
99350830,2,0,35
99350832,2,0,41
99350840,0,0,8
99350841,0,1,63
99350843,10,0,117
99350845,1,0,7
99350861,16,3,423
99350869,2,0,336
99350886,1,0,5
99350901,1,0,295
99350924,0,0,1532
99350925,0,0,189
99350938,1,0,23
99350944,1,0,3
99350945,4,6,154
99350947,2,0,6
99350959,0,0,9
99350963,10,0,446
99350980,1,0,7
99350983,45,36,3296
99350992,1,0,27
99351001,0,0,95
99351003,1,0,23
99351013,6,1,26
99351038,1,1,14
99351040,1,0,99
99351047,0,0,2
99351048,0,0,2
99351053,0,0,2
99351055,0,0,10
99351060,1,1,162
99351076,1,27,263
99351077,0,2,112
99351078,1,0,31
99351090,2,0,18
99351091,1,2,62
99351097,1,0,8
99351103,0,0,2
99351106,1,0,45
99351112,0,0,17
99351114,1,0,14
99351127,2,0,81
99351143,0,0,7
99351150,1,0,8
99351151,0,0,6
99351154,0,0,32
99351158,1,1,1
99351180,0,1,198
99351197,0,0,8
99351215,0,0,6
99351222,0,0,2
99351239,1,1,198
99351244,1,0,10
99351261,1,1,23
99351272,0,6,37
99351276,0,0,10
99351287,2,0,56
99351289,1,0,2
99351311,0,0,4267
99351314,0,0,15
99351322,0,0,10
99351338,7,0,619
99351339,0,3,82
99351342,6,0,86
99351347,1,0,41
99351359,1,0,14
99351363,0,0,31
99351368,0,0,13
99351369,2,4,42
99351373,0,0,3
99351384,1,0,96
99351399,4,0,25
99351406,1,0,7
99351416,1,0,24
99351426,1,2,6
99351434,1,0,3
99351449,1,4,89
99351455,0,0,7
99351459,0,0,4
99351461,3,0,78
99351467,0,0,155
99351477,0,1,64
99351482,0,1,7
99351500,1,0,16
99351504,0,0,6
99351513,0,1,79
99351519,1,0,50
99351535,0,0,114
99351536,1,0,24
99351539,0,0,2
99351541,0,0,28
99351543,1,0,12
99351564,2,0,85
99351571,3,0,17
99351576,0,4,31
99351579,0,2,279
99351581,0,0,52
99351590,0,0,172
99351595,2,0,44
99351602,1,0,40
99351603,0,0,29
99351619,1,0,10
99351621,0,0,30
99351638,0,0,3
99351643,1,0,8
99351646,1,0,17
99351649,7,0,154
99351650,1,0,8
99351660,1,0,6
99351664,23,1,1443
99351671,0,0,3
99351684,1,0,8
99351685,2,0,41
99351702,1,0,3
99351712,0,0,32
99351715,1,1,63
99351742,0,0,3
99351752,0,0,29
99351758,1,0,23
99351773,1,0,3
99351781,1,0,10
99351783,0,2,1087
99351797,3,5,113
99351799,3,1,42
99351802,1,0,6
99351807,0,0,52
99351815,0,0,27
99351819,1,0,11
99351820,0,0,54
99351826,2,1,10
99351829,2,1,48
99351831,0,16,1658
99351836,0,0,111
99351837,1,0,11
99351843,1,0,14
99351860,0,0,4
99351861,14,1,211
99351864,1,0,3
99351870,0,0,3
99351876,0,6,37
99351879,1,0,4
99351892,0,0,20
99351893,2,0,17
99351895,0,0,33
99351903,0,0,22
99351924,0,0,15
99351931,1,0,20
99351934,0,0,17
99351953,1,1,4
99351973,0,0,7
99351985,1,0,68
99351991,0,0,158
99351998,2,0,29
99352002,0,0,3
99352009,1,0,23
99352014,0,0,12
99352020,1,0,19
99352026,2,0,29
99352030,0,0,5
99352031,0,2,803
99352038,3,0,48
99352042,7,10,4684
99352060,2,2,69
99352070,1,0,8
99352077,1,0,18
99352085,0,0,58
99352093,3,0,177
99352096,1,0,160
99352117,0,0,33
99352146,1,17,17
99352163,0,0,9
99352175,2,0,166
99352179,0,0,33
99352182,1,0,34
99352187,1,0,5
99352203,1,2,27
99352205,0,0,106
99352206,1,0,66
99352210,2,0,58
99352211,0,0,13
99352214,11,4,456
99352218,1,0,4
99352223,0,2,91
99352229,0,0,184
99352239,1,0,2
99352242,2,1,30
99352250,3,0,75
99352253,0,0,44
99352266,1,1,17
99352267,4,0,73
99352274,0,0,44
99352277,1,0,36
99352278,0,0,4
99352282,1,0,152
99352286,27,1,835
99352291,0,0,40
99352305,0,0,7
99352330,0,0,4
99352342,0,4,594
99352347,1,0,5
99352356,0,0,4
99352360,0,0,4
99352366,5,1,31
99352369,1,0,122
99352370,1,8,729
99352386,0,0,24
99352387,1,0,45
99352394,0,0,25
99352399,0,1,69
99352414,0,0,9
99352418,0,0,6
99352422,0,0,108
99352432,2,0,91
99352439,2,0,157
99352441,0,0,234
99352444,1,0,104
99352447,0,0,155
99352449,1,0,10
99352459,3,1,2804
99352469,1,0,8
99352548,0,3,62
99352551,1,0,36
99352563,2,1,326
99352571,1,0,30
99352573,16,1,181
99352583,0,1,21
99352602,5,0,280
99352605,3,0,24
99352619,0,0,6
99352622,0,0,28
99352626,2,0,7
99352632,1,0,5
99352666,1,0,37
99352675,2,0,36
99352697,1,0,5
99352706,0,0,19
99352718,0,3,257
99352725,0,0,18
99352741,1,0,6
99352745,1,0,14
99352746,21,0,492
99352750,1,0,4
99352764,2,0,25
99352782,0,0,3
99352783,0,0,40
99352795,0,0,10
99352813,1,0,11
99352815,1,0,9
99352818,4,2,56
99352829,2,0,7
99352839,1,13,95
99352913,16,3,423
99352917,0,4,18
99352923,5,0,87
99352934,1,0,5
99352937,2,20,61
99352942,0,0,9
99352946,3,0,154
99352966,0,0,5
99352992,2,0,11
99353003,1,0,7
99353008,1,0,35
99353015,2,0,16
99353017,0,1,70
99353020,4,0,85
99353022,0,0,330
99353025,0,0,76
99353029,1,0,42
99353030,1,1,22
99353038,0,1,30
99353043,0,0,2
99353049,0,0,34
99353054,1,0,81
99353060,1,0,53
99353074,1,0,7
99353087,4,1,25
99353111,5,1,111
99353114,1,0,32
99353131,4,3,169
99353132,0,0,117
99353136,0,0,8
99353145,2,2,121
99353149,0,0,292
99353162,0,0,54
99353184,2,0,39
99353212,0,0,18
99353224,0,0,38
99353228,1,0,31
99353240,1,0,11
99353244,0,0,4
99353248,0,0,6
99353290,1,0,34
99353292,0,0,34
99353304,1,0,125
99353307,0,0,40
99353309,9,0,88
99353320,0,0,59
99353327,7,0,111
99353332,1,0,61
99353345,3,0,167
99353351,1,0,40
99353367,6,0,119
99353386,0,0,48
99353389,0,6,67
99353397,0,0,35
99353398,1,0,83
99353399,0,0,24
99353419,0,0,31
99353440,0,0,49
99353450,0,0,98
99353451,0,0,21
99353480,0,1,16
99353496,0,4,14
99353500,0,0,29
99353524,1,1,20
99353558,1,0,236
99353566,0,0,22
99353574,4,0,77
99353594,1,0,16
99353596,1,0,32
99353602,0,0,37
99353614,0,1,91
99353636,0,0,38
99353679,1,1,32
99353699,2,0,34
99353726,2,0,18
99353739,0,0,96
99353746,0,0,175
99353763,2,0,36
99353772,1,0,23
99353786,0,0,15
99353797,1,0,44
99353801,6,0,189
99353838,0,0,7
99353848,0,0,13
99353849,2,0,74
99353871,0,0,31
99353874,0,1,17
99353878,0,0,2
99353904,10,0,109
99353934,1,2,9
99353944,0,0,16
99353948,1,0,16
99353956,1,0,13
99353965,13,2,225
99353974,0,0,38
99353978,0,0,130
99353981,1,0,10
99353985,1,0,9
99353990,1,0,14
99353992,0,0,28
99353993,0,0,8
99353994,1,2,5
99353998,0,0,4267
99354000,0,0,26
99354003,5,0,46
99354009,0,0,13
99354010,1,0,64
99354015,1,0,3
99354021,0,0,13
99354022,4,0,233
99354023,1,0,2
99354026,0,0,13
99354027,0,0,19
99354029,0,0,12
99354030,1,0,4
99354033,0,0,45
99354039,0,1,15
99354042,1,0,2
99354046,0,0,14
99354047,0,0,11
99354055,0,1,15
99354056,0,0,10
99354060,0,0,19
99354063,0,0,65
99354067,0,2,15
99354083,1,0,222
99354089,0,0,3
99354101,0,0,11
99354114,0,0,18
99354117,0,1,14
99354130,1,1,35
99354135,0,0,3
99354146,0,0,12
99354153,1,0,6
99354158,0,0,7
99354159,0,0,32
99354160,9,0,244
99354161,1,1,40
99354164,0,0,8
99354168,1,0,8
99354176,1,1,14
99354180,1,1,29
99354185,1,0,5
99354190,0,0,62
99354199,0,0,115
99354211,0,0,33
99354213,2,0,71
99354217,0,1,55
99354223,1,0,3
99354227,0,1,5
99354235,0,0,55
99354237,0,0,17
99354241,0,2,48
99354247,0,0,5
99354249,0,0,14
99354254,0,0,16
99354263,0,0,12
99354269,3,1,121
99354283,1,0,3
99354284,1,0,12
99354291,1,0,16
99354313,2,1,188
99354323,0,0,116
99354340,1,0,7
99354346,1,0,6
99354352,0,0,9
99354354,0,0,5
99354355,0,0,12
99354425,0,2,52
99354427,0,0,16
99354435,1,0,7
99354437,0,1,873
99354439,1,0,9
99354440,0,0,10
99354447,1,0,2
99354448,1,0,7
99354457,33,1,970
99354474,0,1,16
99354480,1,0,12
99354490,0,0,9
99354492,2,0,42
99354498,0,0,4
99354517,7,9,165
99354532,1,1,8
99354548,1,0,12
99354550,1,0,9
99354572,1,0,32
99354580,0,0,9
99354581,0,0,17
99354582,7,9,1468
99354585,2,0,15
99354589,2,0,29
99354594,0,0,20
99354612,0,6,943
99354615,0,6,752
99354616,0,0,36
99354627,0,0,7
99354640,0,2,16
99354643,0,0,4
99354645,4,0,29
99354658,2,0,26
99354664,0,0,85
99354665,4,2,118
99354670,1,0,13
99354689,2,0,27
99354701,0,1,9
99354709,1,0,6
99354727,1,0,28
99354732,2,1,37
99354739,0,0,47
99354754,1,2,17
99354765,0,0,18
99354784,0,0,28
99354786,0,0,229
99354800,1,0,8
99354801,0,0,11
99354827,0,0,47
99354832,0,0,47
99354837,1,1,44
99354838,16,1,398
99354849,1,0,88
99354852,1,0,2
99354853,1,0,9
99354863,2,0,220
99354875,0,0,6
99354877,0,0,11
99354885,0,0,3
99354886,4,0,55
99354897,0,0,256
99354900,1,0,18
99354955,0,0,9
99355005,4,0,43
99355013,2,0,50
99355026,1,0,6
99355032,1,0,14
99355040,0,0,3
99355054,9,2,199
99355056,5,0,211
99355067,0,0,17
99355072,9,0,134
99355089,0,0,4
99355116,3,0,95
99355124,1,0,6
99355165,0,0,18
99355168,2,0,17
99355170,9,2,176
99355176,1,0,9
99355212,1,0,5
99355214,41,16,2182
99355223,0,0,3
99355229,0,0,93
99355230,0,0,12
99355244,1,0,33
99355262,10,0,237
99355278,1,0,54
99355285,0,0,68
99355314,1,0,3
99355329,4,1,92
99355351,3,0,61
99355353,1,0,4
99355356,0,0,4
99355357,0,0,16
99355367,1,0,14
99355401,3,3,830
99355403,0,0,34
99355410,0,0,31
99355411,1,1,30
99355420,2,0,61
99355431,0,0,30
99355442,0,0,38
99355473,1,0,79
99355482,1,0,136
99355494,0,0,23
99355495,0,0,86
99355498,0,0,10
99355502,0,0,22
99355552,0,0,2
99355559,0,0,18
99355570,0,0,22
99355581,0,0,24
99355590,2,1,164
99355600,1,63,2649
99355614,0,0,20
99355618,0,0,68
99355640,0,0,71
99355657,1,0,6
99355679,0,1,14
99355695,5,0,10
99355700,3,0,68
99355703,0,0,20
99355704,0,0,20
99355715,1,0,287
99355718,0,0,13
99355733,1,0,12
99355776,0,0,19
99355777,0,0,761
99355787,0,0,46
99355800,0,0,16
99355837,0,1,12
99355880,1,1,11
99355881,0,0,176
99355891,0,0,2
99355899,0,0,29
99355922,0,0,20
99355933,1,0,12
99355936,0,0,20
99355937,2,0,12
99355941,0,0,8
99355947,0,0,14
99355958,1,0,16
99355971,0,0,18
99355972,0,0,13
99355973,0,0,10
99355985,0,0,145
99355986,0,0,12
99355988,0,0,9
99355989,0,0,19
99355993,1,0,78
99355997,2,2,15
99356007,1,0,8
99356011,8,29,391
99356012,0,0,47
99356013,0,0,13
99356015,1,0,49
99356018,1,0,15
99356019,1,2,17
99356021,0,0,11
99356049,1,0,7
99356052,20,72,1331
99356061,6,4,987
99356117,4,0,86
99356118,0,0,119
99356122,1,0,2
99356185,16,3,423
99356198,0,0,8
99356231,1,1,724
99356232,1,1,177
99356233,0,0,4
99356237,0,0,6
99356254,0,0,135
99356257,1,0,13
99356264,0,0,11
99356278,0,0,83
99356285,0,0,6
99356286,7,0,198
99356287,0,0,26
99356312,0,0,30
99356344,0,0,33
99356366,0,0,34
99356377,0,0,11
99356398,1,0,38
99356414,0,0,26
99356468,1,1,8
99356490,0,0,5
99356502,1,0,22
99356505,0,0,237
99356516,2,0,107
99356561,1,0,14
99356570,0,0,6
99356582,0,0,13
99356590,0,0,33
99356597,0,0,16
99356611,0,0,3
99356622,1,0,15
99356634,9,3,259
99356655,0,0,101
99356691,0,0,18
99356696,1,0,33
99356704,0,0,9
99356738,0,0,51
99356744,0,0,11
99356758,1,1,9
99356761,1,0,9
99356780,0,0,65
99356828,3,0,15
99356840,1,0,27
99356846,0,0,36
99356877,0,0,40
99356881,1,0,8
99356885,1,0,19
99356912,0,0,125
99356917,0,0,689
99356934,4,3,86
99356939,0,0,19
99356940,1,0,10
99356952,0,0,5
99356956,0,0,15
99356960,0,0,39
99356980,4,2,238
99356988,0,0,76
99357011,0,0,23
99357042,1,0,186
99357076,2,0,84
99357095,0,0,15
99357134,0,0,76
99357150,7,0,188
99357151,0,0,51
99357161,0,1,282
99357188,23,0,742
99357189,0,0,12
99357237,0,0,24
99357261,0,0,7
99357263,0,0,39
99357264,0,0,48
99357267,0,0,12
99357289,0,0,5
99357303,1,0,5
99357319,0,0,18
99357320,0,0,3
99357341,0,1,51
99357356,0,0,4
99357394,1,0,3
99357397,0,0,191
99357402,1,4,116
99357405,1,1,25
99357433,2,10,3828
99357435,0,0,27
99357436,1,1,595
99357444,2,0,115
99357534,1,0,44
99357540,0,0,46
99357549,1,0,301
99357559,0,0,3
99357560,0,0,5
99357564,1,0,7
99357574,0,0,3
99357588,1,0,75
99357593,1,0,123
99357611,3,0,19
99357615,0,0,23
99357636,0,0,40
99357638,0,0,5
99357646,0,0,12
99357664,0,0,18
99357679,1,0,84
99357686,0,0,54
99357687,2,0,60
99357703,1,0,28
99357713,0,0,103
99357718,0,0,27
99357726,4,0,18
99357737,2,0,47
99357746,1,0,4
99357748,0,0,20
99357771,0,0,12
99357789,0,0,63
99357793,1,1,13
99357814,1,0,36
99357820,0,0,23
99357828,1,0,24
99357831,0,0,24
99357833,0,0,11
99357858,0,0,6
99357865,2,0,55
99357869,0,0,8
99357884,1,0,21
99357894,0,0,44
99357895,1,0,4
99357912,0,0,24
99357923,3,0,19
99357931,9,3,478
99357934,0,0,28
99357950,0,0,36
99357967,0,0,26
99357976,1,41,18711
99357981,1,0,7
99357982,4,0,42
99357995,1,0,20
99358013,1,0,20
99358032,0,0,18
99358035,1,0,13
99358049,0,0,18
99358065,0,0,8
99358067,1,0,60
99358078,0,0,36
99358079,0,1,4
99358083,0,0,7
99358112,1,0,6
99358117,0,0,19
99358121,0,0,25
99358128,1,0,28
99358146,0,0,54
99358153,1,0,3
99358159,0,0,8
99358180,0,0,42
99358210,1,18,1454
99358242,0,0,99
99358245,0,1,20
99358246,0,9,138
99358292,0,0,14
99358298,1,0,13
99358306,0,0,51
99358321,0,1,937
99358414,0,5,926
99358421,0,0,100
99358433,5,0,30
99358434,4,0,132
99358492,1,0,5
99358527,0,0,51
99358561,0,0,25
99358582,1,0,38
99358603,0,0,31
99358611,1,0,98
99358631,1,0,60
99358636,1,0,78
99358640,0,2,9
99358661,1,0,18
99358668,2,2,16
99358673,1,0,21
99358684,1,0,148
99358690,0,0,76
99358696,1,0,19
99358714,0,1,237
99358717,1,0,14
99358719,1,0,19
99358722,1,0,17
99358727,1,4,9
99358740,1,0,4
99358752,1,0,18
99358758,1,0,19
99358768,0,0,13
99358774,1,0,23
99358779,0,1,15
99358789,0,0,16
99358793,0,0,13
99358809,2,0,22
99358812,0,1,22
99358817,0,0,5
99358818,0,0,9
99358830,0,0,13
99358837,0,0,21
99358862,1,0,17
99358871,1,0,28
99358872,0,5,926
99358881,1,0,12
99358896,0,0,12
99358897,0,0,20
99358901,0,0,19
99358933,0,0,8
99358935,1,0,2
99358939,2,2,83
99358942,1,0,21
99358957,1,0,20
99358969,0,0,39
99358985,0,0,156
99358990,0,1,73
99358992,1,0,167
99359014,0,0,24
99359030,0,0,8
99359031,0,0,2
99359042,3,0,127
99359048,0,0,12
99359055,0,0,26
99359058,0,1,71
99359079,0,0,42
99359081,0,0,14
99359086,1,0,47
99359090,0,0,8
99359107,1,0,20
99359110,0,0,106
99359113,1,0,6
99359122,0,0,96
99359125,1,0,48
99359131,0,0,11
99359133,9,0,83
99359142,0,0,5
99359147,1,0,5
99359162,1,0,3
99359216,0,18,24
99359220,0,1,49
99359223,4,0,26
99359229,0,0,19
99359275,1,0,11
99359281,1,1,82
99359284,0,0,8
99359288,1,1,90
99359313,1,0,2
99359319,1,0,8
99359321,1,0,63
99359333,3,0,11
99359341,0,0,39
99359351,0,0,86
99359352,0,1,3
99359355,1,1,17
99359371,0,0,6
99359379,0,0,90
99359399,1,1,37
99359402,0,0,12
99359406,1,0,22
99359423,0,0,8
99359430,1,0,103
99359445,0,0,5
99359459,0,0,4361
99359472,1,1,10
99359479,0,0,12
99359486,0,0,8
99359510,1,2,132
99359531,0,1,32
99359547,0,0,19
99359572,0,16,1658
99359577,0,0,12
99359581,1,0,13
99359594,4,0,522
99359607,2,0,300
99359612,0,0,448
99359615,1,0,18
99359622,0,1,532
99359623,0,0,18
99359628,0,1,18
99359632,0,4,69
99359634,0,0,45
99359648,1,0,4
99359651,1,1,26
99359653,0,0,37
99359672,1,0,76
99359697,1,0,3
99359715,0,0,30
99359723,1,0,24
99359725,1,0,10
99359726,1,0,109
99359742,3,0,12
99359758,1,0,18
99359765,0,0,35
99359766,0,1,279
99359776,0,0,4
99359784,0,6,37
99359793,0,0,87
99359802,19,0,568
99359804,0,0,7
99359807,0,1,20
99359817,1,4,76
99359855,1,0,3
99359856,0,0,7
99359871,0,0,3
99359873,2,0,14
99359876,1,0,12
99359891,0,0,31
99359898,0,0,12
99359899,0,0,25
99359903,2,1,73
99359904,4,0,15
99359917,0,0,5
99359935,0,0,12
99359938,2,0,205
99359942,0,20,5105
99359956,1,0,68
99359958,0,0,16
99359965,0,1,24
99359996,1,3,30
99359998,1,0,4
99360001,1,2,31
99360008,0,0,6
99360013,1,0,11
99360035,1,2,60
99360044,1,0,53
99360058,0,0,15
99360066,1,1,5
99360081,1,0,101
99360087,0,0,4
99360109,0,0,582
99360115,0,0,437
99360123,1,0,33
99360127,4,0,32
99360133,0,0,12
99360145,0,1,12
99360160,0,0,42
99360165,0,0,19
99360188,0,0,134
99360189,0,0,17
99360192,0,1,89
99360200,0,0,7
99360202,1,0,93
99360217,2,0,13
99360220,0,0,3
99360231,1,0,33
99360246,0,0,58
99360257,0,0,69
99360265,2,2,468
99360275,5,33,2012
99360285,1,0,28
99360294,44,11,2249
99360296,1,0,52
99360304,0,0,2
99360306,0,0,4
99360337,0,0,112
99360344,0,0,13
99360359,0,0,4
99360362,0,0,58
99360371,12,0,72
99360381,0,0,16
99360382,1,1,18
99360389,0,0,20
99360404,1,0,3
99360445,0,0,7
99360449,5,2,96
99360451,1,0,33
99360452,1,0,37
99360466,0,1,10
99360469,0,0,4
99360470,0,0,8
99360475,0,0,480
99360497,0,0,55
99360499,1,0,91
99360502,0,0,45
99360504,1,0,6
99360516,1,0,62
99360531,0,0,6
99360543,1,0,9
99360550,0,0,38
99360568,0,1,880
99360584,0,0,36
99360613,0,0,1707
99360663,3,0,42
99360667,1,0,71
99360670,0,0,81
99360682,1,1,86
99360684,1,0,7
99360686,0,16,3261
99360696,0,0,31
99360708,7,4,476
99360712,0,0,15
99360714,1,1,170
99360721,0,0,8
99360722,0,0,16
99360723,1,0,69
99360761,0,0,25
99360767,0,0,45
99360776,1,0,11
99360780,1,1,57
99360782,0,0,4
99360804,0,0,10
99360825,0,0,14
99360831,0,0,19
99360838,0,0,2
99360841,1,0,23
99360848,1,0,16
99360849,0,0,28
99360860,0,3,17
99360868,7,1,32
99360871,2,0,96
99360879,0,0,4
99360885,1,0,16
99360906,0,0,6
99360907,1,0,20
99360909,0,0,91
99360928,0,0,38
99360929,0,0,6
99360940,2,1,48
99360954,1,0,7
99360962,0,0,69
99360985,0,2,15
99360993,0,0,7
99361009,1,0,10
99361014,0,0,53
99361015,0,0,11
99361026,0,1,9
99361033,0,0,5
99361060,0,0,17
99361063,1,0,17
99361066,0,0,50
99361085,0,1,191
99361090,0,0,19
99361099,0,0,18
99361112,1,0,20
99361113,0,0,46
99361116,8,4,741
99361122,11,0,71
99361132,0,0,69
99361152,1,1,74
99361154,0,0,35
99361185,0,0,37
99361208,4,0,12
99361219,1,0,9
99361229,1,0,3
99361230,0,1,31
99361261,3,4,602
99361280,1,0,25
99361288,0,0,52
99361298,9,1,276
99361328,0,0,31
99361341,2,0,38
99361342,1,0,23
99361345,0,0,8
99361350,1,0,66
99361362,0,0,27
99361366,0,0,47
99361374,0,0,20
99361383,0,0,28
99361405,0,0,72
99361440,0,0,18
99361448,0,0,27
99361460,1,0,68
99361465,0,0,9
99361466,1,0,12
99361505,0,1,14
99361514,0,0,52
99361529,0,0,33
99361556,3,0,42
99361561,0,0,10
99361583,13,0,104
99361602,1,0,34
99361610,0,0,27
99361654,2,0,89
99361692,3,0,43
99361697,0,0,36
99361740,0,0,28
99361746,0,0,7
99361750,1,1,25
99361767,1,0,21
99361776,2,0,21
99361783,0,0,18
99361786,0,0,4
99361804,1,3,21
99361809,0,0,69
99361837,0,2,25
99361852,11,2,101
99361854,2,0,6
99361858,0,3,6576
99361868,1,0,12
99361874,0,0,69
99361878,0,0,14
99361882,0,0,72
99361893,0,0,6
99361921,0,0,36
99361947,2,0,147
99361954,1,0,28
99361971,0,0,72
99361989,3,1,151
99362001,0,0,36
99362018,1,0,18
99362026,1,0,18
99362074,2,0,37
99362102,0,0,30
99362111,2,0,24
99362114,0,0,815
99362120,0,0,33
99362129,1,0,33
99362162,1,0,42
99362190,0,0,6
99362193,13,10,138
99362205,0,0,36
99362218,0,0,11
99362223,1,0,17
99362233,2,0,52
99362256,1,0,12
99362280,3,0,34
99362309,0,0,6
99362323,0,0,27
99362348,9,0,258
99362360,0,10,50
99362361,0,0,20
99362396,0,0,19
99362397,0,0,78
99362400,0,0,36
99362403,0,0,51
99362418,0,0,7
99362435,1,0,146
99362455,2,0,92
99362497,2,0,132
99362506,1,0,11
99362514,0,0,52
99362518,0,0,43
99362520,0,1,28
99362542,0,0,22
99362543,0,0,140
99362544,0,0,20
99362576,0,0,20
99362604,4,3,273
99362610,0,0,11
99362614,0,0,10
99362662,0,0,46
99362674,0,0,4
99362676,1,0,21
99362696,0,1,1
99362702,0,0,28
99362704,0,0,8
99362709,0,0,20
99362749,1,0,59
99362779,1,0,20
99362788,0,0,51
99362793,0,0,10
99362805,0,0,3
99362812,88,52,6614
99362818,1,0,16
99362834,1,0,6
99362844,1,0,126
99362905,0,0,75
99362918,0,1,33
99362936,0,0,20
99362938,0,0,84
99362952,0,0,5
99362961,0,0,22
99362970,1,0,25
99362993,0,0,98
99363014,1,0,23
99363042,0,0,10
99363056,1,0,58
99363079,0,0,27
99363089,0,0,11
99363092,0,1,76
99363093,0,0,20
99363102,0,3,27
99363129,2,0,302
99363133,0,0,16
99363136,1,0,25
99363139,0,1,136
99363152,0,0,32
99363158,1,2,13
99363160,1,5,21
99363172,0,0,100
99363190,1,0,61
99363206,0,0,31
99363213,0,0,23
99363220,1,1,153
99363225,7,8,1171
99363241,0,0,120
99363250,0,0,79
99363258,1,0,72
99363269,2,0,271
99363271,1,0,9
99363292,0,0,123
99363331,0,0,54
99363338,0,0,10
99363364,1,0,29
99363373,10,1,55
99363382,0,0,3
99363384,1,0,54
99363391,1,0,33
99363410,2,0,10
99363419,2,3,149
99363429,0,0,14
99363432,0,0,4267
99363451,0,0,13
99363487,0,0,15
99363501,14,0,92
99363514,1,0,23
99363532,2,0,68
99363541,3,0,69
99363567,0,0,23
99363572,0,1,691
99363585,0,0,158
99363587,1,1,1
99363593,1,0,8
99363595,0,0,22
99363596,3,0,40
99363604,1,0,34
99363633,0,0,12
99363650,1,0,19
99363654,1,0,101
99363664,0,1,123
99363673,0,0,47
99363686,0,1,24
99363709,3,5,137
99363746,1,0,6
99363757,0,0,27
99363779,0,0,53
99363780,0,0,19
99363790,2,0,96
99363810,0,0,2
99363814,0,0,76
99363822,2,0,21
99363844,0,0,7002
99363859,0,0,11
99363862,0,0,16
99363871,0,0,32
99363878,0,0,6
99363892,1,1,23
99363895,11,0,89
99363922,0,0,33
99363944,0,23,3413
99363967,1,0,7
99364034,0,0,23
99364043,2,0,8
99364047,0,0,127
99364052,1,1,14
99364062,0,0,85
99364070,1,0,50
99364081,0,0,15
99364106,1,0,14
99364114,0,0,168
99364134,2,0,12
99364183,0,0,24
99364185,1,0,17
99364186,1,0,17
99364197,1,0,3
99364204,1,0,17
99364210,1,0,17
99364211,0,0,145
99364216,1,0,24
99364218,2,0,95
99364232,2,0,13
99364234,1,0,16
99364241,1,0,17
99364244,1,0,16
99364245,1,0,16
99364248,1,0,56
99364251,1,0,16
99364255,1,0,16
99364289,1,0,16
99364290,1,0,18
99364296,1,0,16
99364298,1,0,10
99364300,1,0,16
99364310,0,0,3
99364343,1,2,105
99364362,0,0,10
99364376,0,1,14
99364393,2,3,130
99364396,0,0,3
99364429,1,0,13
99364505,0,0,2
99364537,1,0,29
99364551,6,1,37
99364592,4,4,968
99364596,0,0,36
99364598,1,1,1
99364612,0,0,35
99364680,13,18,1143
99364694,2,1,885
99364697,0,15,2591
99364702,0,0,125
99364708,0,0,33
99364710,62,25,2190
99364747,1,0,3
99364769,1,0,20
99364775,0,0,7
99364776,0,1,1
99364780,0,0,32
99364787,0,0,19
99364814,0,1,73
99364818,0,0,53
99364830,1,0,26
99364831,1,0,248
99364838,0,0,16
99364840,1,0,11
99364850,1,0,9
99364913,1,0,12
99364916,1,0,10
99364922,2,3,21
99364943,1,0,31
99364944,1,0,21
99364953,1,1,5
99364977,0,1,1
99364978,0,0,46
99364995,0,0,9
99365003,1,0,9
99365005,0,0,9
99365053,1,7,7
99365061,0,0,140
99365080,0,0,41
99365086,1,0,10
99365091,4,0,58
99365094,1,2,13
99365112,0,2,30
99365113,0,0,27
99365119,0,1,15
99365125,1,0,41
99365142,0,0,3848
99365144,1,0,13
99365147,0,1,7
99365189,1,0,10
99365217,0,0,11
99365224,0,0,6
99365226,0,1,54
99365241,1,1,12
99365242,0,0,18
99365281,1,0,4
99365299,2,0,35
99365307,0,0,9
99365315,15,0,515
99365419,0,0,24
99365455,0,0,98
99365459,0,0,24
99365471,1,0,53
99365479,2,0,45
99365492,1,0,14
99365500,3,0,94
99365541,0,0,596
99365572,0,0,33
99365574,1,0,12
99365592,1,0,198
99365612,0,0,428
99365624,1,2,82
99365665,0,1,46
99365672,0,0,1009
99365707,1,0,53
99365710,2,0,47
99365743,1,0,61
99365744,0,0,3
99365786,1,0,91
99365789,0,1,91
99365801,1,0,12
99365803,1,0,70
99365820,1,1,15
99365853,0,1,266
99365879,0,0,18
99365880,0,0,11
99365882,0,1,14
99365884,1,0,8
99365887,0,0,46
99365889,0,0,10
99365896,0,0,9
99365909,1,1,20
99365911,0,0,14
99365943,0,1,64
99365946,0,0,24
99365949,2,0,108
99365955,0,0,19
99365966,0,0,14
99365969,0,0,45
99365979,0,0,26
99365982,0,1,11
99365990,3,0,40
99366007,0,1,18
99366022,0,1,15
99366077,0,0,2
99366082,3,0,104
99366084,1,3,13
99366099,0,1,1
99366158,0,0,19
99366167,1,0,18
99366168,1,1,47
99366185,0,0,18
99366188,0,0,32
99366196,2,0,19
99366200,0,1,15
99366206,3,1,41
99366219,0,1,1
99366226,0,0,680
99366245,0,0,26
99366256,0,0,59
99366279,1,0,24
99366308,1,0,4
99366328,0,0,52
99366337,2,0,105
99366338,0,0,36
99366343,0,0,26
99366350,0,0,20
99366364,1,0,8
